scrape_date,scraped_at,hotel_id,name,url,city,country,address,distance_from_center,latitude,longitude,price_per_night_vnd,original_price_vnd,discount_pct,currency,taxes_included,taxes_fees_text,rating_score,rating_label,review_count,review_categories,property_type,star_rating,availability_status,rooms_left,room_types,checkin_time,checkout_time,languages,description,facilities_popular,facilities_all,amenities,badges,images
2026-04-18,2026-04-18T04:22:27.266205,cao-nguyen-gia-lai,Cao Nguyen Hotel - Gia Lai,https://www.booking.com/hotel/vn/cao-nguyen-gia-lai.html,Pleiku,Vietnam,"16 Hoàng Văn Thụ, Pleiku, Vietnam",1.4 km from downtown,13.974053946691098,107.99851402331352,583000.0,,,VND,,,7.8,Good,232,{},,2,available,,[],,,[],"Comfortable Accommodations: Cao Nguyen Hotel - Gia Lai in Pleiku offers spacious rooms with air-conditioning, private bathrooms, and city views. Each room includes a work desk, mini-bar, and free WiFi.

Exceptional Facilities: Guests can relax in the sauna, unwind on the terrace, and enjoy a drink at the bar. Additional amenities include a lounge, elevator, and free on-site private parking.

Convenient Location: Located 3.1 mi from Pleiku Airport and a 15-minute walk from Pleiku Stadium, the hotel is near attractions such as Bishop's House of Kontum (30 mi) and Pleiku Stadium.

Guest Satisfaction: Highly rated for its options for food and drinks nearby, room size, and convenient location.","[""Non-smoking rooms"", ""Free Wifi"", ""Airport shuttle"", ""Free parking"", ""Room service"", ""Family rooms"", ""Bar""]",{},"[""no_prepayment"", ""free_parking"", ""free_wifi"", ""free_cancellation"", ""room_service"", ""family_rooms"", ""non-smoking_rooms"", ""airport_shuttle"", ""bar""]","[""Free cancellation"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/267821163.webp?k=e341b5d0e078b93ac6f3ed6ae4661c2a194a47f7b0bb31de7a3f114ca10ca8d2&o=""]"
2026-04-18,2026-04-18T04:22:27.396269,pleiku-pho,Homestay Pleiku Phố,https://www.booking.com/hotel/vn/pleiku-pho.html,Pleiku,Vietnam,"Hẻm 347 Phạm Văn Đồng, Pleiku, Vietnam",2.2 km from downtown,14.004053385762218,107.99326156413727,1935000.0,,,VND,True,,9.1,Wonderful,18,"{""staff"": 9.2, ""facilities"": 8.8, ""cleanliness"": 9.0, ""comfort"": 9.0, ""value"": 9.2, ""location"": 9.1}",,,available,,[],,,[],"Spacious Holiday Home in Pleiku: Homestay Pleiku Phố offers a spacious holiday home in Pleiku, Vietnam. The property features two bedrooms, two bathrooms, and a comfortable living room.

Outdoor Amenities: Guests can enjoy a sun terrace, lush garden, and free WiFi. The outdoor seating area and picnic spots provide relaxing spaces, while the balcony offers scenic views.

Convenient Facilities: The holiday home provides private check-in and check-out services, a paid shuttle, concierge, and tour desk. Additional amenities include bicycle parking, bike hire, and barbecue facilities.

Nearby Attractions: Pleiku Stadium is 2.8 mi away, and the Bishop's House of Kontum is 28 mi from the property. Pleiku Airport is located 0.6 mi from Homestay Pleiku Phố.","[""Non-smoking rooms"", ""Free Wifi"", ""Airport shuttle"", ""Free parking"", ""Family rooms""]",{},"[""no_prepayment"", ""free_parking"", ""free_wifi"", ""family_rooms"", ""non-smoking_rooms"", ""airport_shuttle""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/602900024.webp?k=60cf51db174aa80a1e5e7515f99321b901a903f4c729221798891c8979fc9944&o=""]"
2026-04-18,2026-04-18T04:22:27.539955,ngoc-se,Ngoc Se Hotel,https://www.booking.com/hotel/vn/ngoc-se.html,Pleiku,Vietnam,"133 Nguyen Tat Thanh, Pleiku, Gia La, Pleiku, Vietnam",1.4 km from downtown,13.9784525533238,108.012750148774,1216000.0,,,VND,,,7.8,Good,156,"{""staff"": 8.8, ""facilities"": 8.1, ""cleanliness"": 8.0, ""comfort"": 8.1, ""value"": 8.1, ""location"": 9.0, ""wifi"": 7.5}",,2,available,,[],,,[],"Comfortable Accommodations: Ngoc Se Hotel in Pleiku offers air-conditioned rooms with private bathrooms, refrigerators, work desks, and free toiletries. Each room includes a balcony with city views, ensuring a pleasant stay.

Essential Facilities: Guests can enjoy a bar and free WiFi in public areas. The hotel provides private check-in and check-out services, a lounge, elevator, 24-hour front desk, minimarket, outdoor seating area, full-day security, children's playground, and car hire.

Convenient Location: Pleiku Stadium is a 14-minute walk away, while Bishop's House of Kontum is 30 mi from the hotel. Pleiku Airport is 3.7 mi distant.","[""Free Wifi"", ""Free parking"", ""Bar""]",{},"[""free_wifi"", ""bar"", ""free_parking""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/699156635.webp?k=c867ebfa4e2a3435eafcf5a6bc225a007be6a653915eb82f11bf020e551fc9ff&o=""]"
2026-04-18,2026-04-18T04:22:27.669798,elegant-play-ku,Elegant Hotel,https://www.booking.com/hotel/vn/elegant-play-ku.html,Pleiku,Vietnam,"64 Nguyen Tat Thanh, Pleiku, Vietnam",0.7 km from downtown,13.9832598373853,108.008673191071,756000.0,,,VND,True,,8.5,Very Good,83,"{""staff"": 9.0, ""facilities"": 8.2, ""cleanliness"": 8.7, ""comfort"": 8.4, ""value"": 8.4, ""location"": 8.9, ""wifi"": 8.5}",,2,available,,[],,,[],"Comfortable Accommodations: Elegant Hotel in Pleiku offers family rooms with air-conditioning, private bathrooms, and free WiFi in public areas. Each room includes a refrigerator, work desk, free toiletries, mini-bar, shower, slippers, TV, and wardrobe.

Convenient Facilities: Guests benefit from a elevator, 24-hour front desk, and free on-site private parking. Additional amenities include a mini-bar, TV, and wardrobe, ensuring a pleasant stay.

Prime Location: Located 3.1 mi from Pleiku Airport and less than 0.6 mi from Pleiku Stadium, the hotel is also 30 mi from the Bishop's House of Kontum. Pleiku Stadium is a popular attraction for visitors.

Guest Favorites: Guests appreciate the attentive staff and excellent service support, making Elegant Hotel a preferred choice for accommodations in Pleiku.","[""Non-smoking rooms"", ""Free Wifi"", ""Free parking"", ""Family rooms""]",{},"[""no_prepayment"", ""free_parking"", ""free_wifi"", ""family_rooms"", ""non-smoking_rooms""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/111205598.webp?k=c33110aec655d32c19975ebad2689ec2ee184e25043c771377b0ed81d15f068a&o=""]"
2026-04-18,2026-04-18T04:22:27.800326,khach-san-khai-yen-thanh-pho-pleiku2,Khách Sạn Khải Yến,https://www.booking.com/hotel/vn/khach-san-khai-yen-thanh-pho-pleiku2.html,Pleiku,Vietnam,"59 Tạ Quang Bửu, Pleiku, Vietnam",0.9 km from downtown,13.9826753,108.0102799,720000.0,,,VND,True,,,,,{},,1,available,,[],,,[],"Comfortable Accommodations: Khách Sạn Khải Yến in Pleiku offers family rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a refrigerator, TV, and electric kettle.

Convenient Facilities: Guests can relax on the terrace or outdoor seating area. The hotel provides free on-site private parking, a paid airport shuttle service, and a elevator. Additional services include a 24-hour front desk, shared kitchen, daily housekeeping, and room service.

Local Attractions: Pleiku Stadium is a 13-minute walk away, while the Bishop's House of Kontum is 30 mi from the hotel. Pleiku Airport is 3.7 mi distant.","[""Non-smoking rooms"", ""Free Wifi"", ""Airport shuttle"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""no_prepayment"", ""free_parking"", ""free_wifi"", ""room_service"", ""family_rooms"", ""non-smoking_rooms"", ""airport_shuttle""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/851854998.webp?k=55ce9b3452969988e28521f7f39af83180ec62e0b6b83c3c1f433a9d829e6107&o=""]"
2026-04-18,2026-04-18T04:22:27.920960,minh-manh,Minh Manh Hotel,https://www.booking.com/hotel/vn/minh-manh.html,Pleiku,Vietnam,"90 ly nam de, Pleiku, Vietnam",3.2 km from downtown,13.9633801146258,108.020638525486,600000.0,,,VND,True,,7.3,Good,23,"{""staff"": 7.4, ""facilities"": 7.4, ""cleanliness"": 7.0, ""comfort"": 7.4, ""value"": 6.4, ""location"": 7.8, ""wifi"": 10.0}",,2,available,,[],,,[],"Comfortable Accommodations: Minh Manh Hotel in Pleiku offers family rooms with air-conditioning, private bathrooms, and free WiFi in public areas. Each room includes a work desk, TV, and free toiletries.

Convenient Facilities: Guests can enjoy a lounge, elevator, 24-hour front desk, and free on-site private parking. Additional services include express check-in and check-out, room service, and full-day security.

Local Attractions: Pleiku Stadium is 2.1 mi away, and Pleiku Airport is 6.2 mi from the hotel. Nearby points of interest include Pleiku Stadium and Pleiku Airport.","[""Free Wifi"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""free_wifi"", ""room_service"", ""family_rooms"", ""free_parking""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/110235514.webp?k=270d828ddb6882c42651cc8f36ec1088838673ba5ad265e5c3bfd2cefba3019b&o=""]"
2026-04-18,2026-04-18T04:22:28.055497,khach-san-hung-vuong,Hung Vuong Hotel,https://www.booking.com/hotel/vn/khach-san-hung-vuong.html,Pleiku,Vietnam,"2 Le Loi, Pleiku, Vietnam",1.2 km from downtown,13.976248,108.006111,400000.0,,,VND,True,,6.9,Review score,65,"{""staff"": 7.9, ""facilities"": 6.1, ""cleanliness"": 6.9, ""comfort"": 7.2, ""value"": 7.2, ""location"": 8.9, ""wifi"": 7.5}",,1,available,,[],,,[],"Comfortable Accommodations: Hung Vuong Hotel in Pleiku offers 1-star rooms with private bathrooms, air-conditioning, and free WiFi. Each room includes a bidet, shower, slippers, and TV.

Relaxing Facilities: Guests can enjoy a garden, massage services, and a terrace with balcony access. Additional amenities include a seating area, wardrobe, and inner courtyard views.

Convenient Location: Located 3.1 mi from Pleiku Airport, the hotel is a 4-minute walk from Pleiku Stadium. Bishop's House of Kontum is 30 mi away. A 24-hour front desk and paid on-site private parking are available.","[""Free Wifi"", ""Private Parking""]",{},"[""free_wifi"", ""no_prepayment"", ""private_parking""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/452649994.webp?k=7681ea8b744d1bd83b1bf66fd9bfab97b8dbe8b0feed94b71cbabd319d4957af&o=""]"
2026-04-18,2026-04-18T04:22:28.178505,luckystar,LuckyStar Hotel,https://www.booking.com/hotel/vn/luckystar.html,Pleiku,Vietnam,"62 Phan Đình Phùng, Pleiku, Vietnam",200 m from downtown,13.9844788,108.0024477,2400000.0,,,VND,True,,8.7,Excellent,179,{},,3,available,,[],,,[],"Comfortable Accommodations: LuckyStar Hotel in Pleiku offers family rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes bathrobes, a hairdryer, free toiletries, and a TV.

Dining Experience: Guests can enjoy Vietnamese cuisine at the family-friendly restaurant, serving brunch, lunch, dinner, and high tea. The restaurant offers dairy-free options in a welcoming ambiance.

Leisure Facilities: The hotel features an indoor swimming pool, providing relaxation and entertainment. Additional amenities include pool views, mountain views, and city views.

Convenient Location: Located 2.5 mi from Pleiku Airport and less than 0.6 mi from Pleiku Stadium, the hotel is near attractions such as the Bishop's House of Kontum, 29 mi away. Free off-site private parking is available.

Guest Satisfaction: Highly rated for its attentive staff, convenient location, and breakfast provided by the property.","[""Indoor swimming pool"", ""Non-smoking rooms"", ""Free Wifi"", ""Fitness center"", ""Free parking"", ""Room service"", ""Restaurant"", ""Family rooms"", ""Good Breakfast""]",{},"[""free_parking"", ""fitness_center"", ""free_wifi"", ""room_service"", ""good_breakfast"", ""restaurant"", ""family_rooms"", ""non-smoking_rooms"", ""free_breakfast"", ""indoor_swimming_pool""]","[""Breakfast included""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/608493840.webp?k=c56e812bb8002a1f077c5064d236759fc8eb5c86f7b1737f437e96ba0dcd9d1f&o=""]"
2026-04-18,2026-04-18T04:22:28.310579,homestay-49-2-phu-dong,Homestay Vườn nhãn,https://www.booking.com/hotel/vn/homestay-49-2-phu-dong.html,Pleiku,Vietnam,"49 Phù Đổng, Pleiku, Vietnam",1.6 km from downtown,13.978212788087381,108.01460702946535,439200.0,,,VND,True,,9.1,Wonderful,169,{},,,available,,[],,,[],"Comfortable Accommodations: Homestay Vườn nhãn in Pleiku offers family rooms with private bathrooms, air-conditioning, and garden views. Each room includes a work desk, TV, and free WiFi.

Outdoor Spaces: Guests can relax on the sun terrace or in the garden. The property features an outdoor dining area, barbecue facilities, and a lounge.

Convenient Facilities: The homestay provides free WiFi, a shared kitchen, and a lounge. Additional services include private check-in and check-out, a 24-hour front desk, and free on-site parking.

Nearby Attractions: Pleiku Stadium is a 17-minute walk away, and Bishop's House of Kontum is 30 mi from the property. Pleiku Airport is 4.3 mi distant.","[""Non-smoking rooms"", ""Good free Wifi (49 Mbps)"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""no_prepayment"", ""good_free_wifi_(49_mbps)"", ""free_parking"", ""room_service"", ""free_cancellation"", ""family_rooms"", ""non-smoking_rooms""]","[""Free cancellation"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/517826278.webp?k=fae868add89c0110572990fde5eb898c74c7aa266d5eddf13e438b5fdbb5c1e0&o=""]"
2026-04-18,2026-04-18T04:22:28.433828,lacasa-homestay-amp-apartment-gia-lai-thanh-pho-pleiku,LaCasa Homestay & Apartment Gia Lai,https://www.booking.com/hotel/vn/lacasa-homestay-amp-apartment-gia-lai-thanh-pho-pleiku.html,Pleiku,Vietnam,,0.9 km from downtown,,,990990.0,,,VND,True,,9.5,Exceptional,9,{},,,available,,[],,,[],,[],{},"[""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/708998843.webp?k=d401d147e8b3ab68a02dc180b5545f1f90807054f9c6df7d2cb3e3db3f320ed7&o=""]"
2026-04-18,2026-04-18T04:22:28.556600,highlight-house,HighLight House,https://www.booking.com/hotel/vn/highlight-house.html,Pleiku,Vietnam,"138 Nguyễn Lương Bằng, TP PLeiku, Gia Lai 5, Pleiku, Vietnam",1.1 km from downtown,13.979472,108.010682,1340000.0,,,VND,True,,9.2,Wonderful,12,"{""staff"": 10.0, ""facilities"": 9.5, ""cleanliness"": 10.0, ""comfort"": 10.0, ""value"": 9.5, ""location"": 9.5}",,,available,,[],,,[],"Comfortable Accommodations: HighLight House in Pleiku offers family rooms with air-conditioning, balconies, private bathrooms, bidets, hairdryers, slippers, TVs, and electric kettles.

Leisure Facilities: Guests can relax on the terrace or enjoy a drink at the bar. The hotel features a 24-hour front desk, room service, and free on-site private parking.

Convenient Location: Located 3.7 mi from Pleiku Airport and less than 0.6 mi from Pleiku Stadium, the hotel is 30 mi from the Bishop's House of Kontum.","[""Non-smoking rooms"", ""Free parking"", ""Room service"", ""Family rooms"", ""Bar""]",{},"[""no_prepayment"", ""free_parking"", ""room_service"", ""family_rooms"", ""non-smoking_rooms"", ""bar""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/270286815.webp?k=620a6a2d60c043b50c6cea5d309c69f654710bd88314362d7b8b4e77f9a4be9c&o=""]"
2026-04-18,2026-04-18T04:22:28.677825,hong-hai-thanh-pho-pleiku3,Hồng Hải Hotel,https://www.booking.com/hotel/vn/hong-hai-thanh-pho-pleiku3.html,Pleiku,Vietnam,,1 km from downtown,,,1500000.0,,,VND,True,,8.9,Excellent,16,{},,,available,,[],,,[],,[],{},"[""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/644527242.webp?k=54927213cbf048463ebff89ed3665e675ecd302edca7ee0bb179e7238b513cfe&o=""]"
2026-04-18,2026-04-18T04:22:28.810210,tien-dat-motel,Tien Dat Motel,https://www.booking.com/hotel/vn/tien-dat-motel.html,Pleiku,Vietnam,,2.6 km from downtown,,,390000.0,,,VND,True,,8.8,Excellent,79,{},,2,available,,[],,,[],,[],{},"[""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/489716727.webp?k=161e7c4e55440fbfdb4986648e25295124c3e473f1515bd1759505159ec9a2df&o=""]"
2026-04-18,2026-04-18T04:22:28.933698,khach-san-pleiku-amp-em,Pleiku & Em Hotel by Gia Lai Tourist,https://www.booking.com/hotel/vn/khach-san-pleiku-amp-em.html,Pleiku,Vietnam,,1 km from downtown,,,2943540.0,,,VND,True,,8.4,Very Good,248,{},,,available,,[],,,[],,[],{},"[""no_prepayment"", ""free_breakfast""]","[""Breakfast included"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/488002363.webp?k=b38a7847fcce11660fb97745bbf6dea027113508101816a769cf27187b2ba267&o=""]"
2026-04-18,2026-04-18T04:22:29.067800,jaraihomestay,Jrai Homestay,https://www.booking.com/hotel/vn/jaraihomestay.html,Pleiku,Vietnam,,4.3 km from downtown,,,584500.0,,,VND,True,,8.5,Very Good,4,{},,,available,,[],,,[],,[],{},[],[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/360468807.webp?k=49909e9e8a61d842d46f8da1d474f79c7d755f13e8654b4bc859d42cca5339c8&o=""]"
2026-04-18,2026-04-18T04:22:29.189095,khanh-linh-play-ku,Khanh Linh Hotel,https://www.booking.com/hotel/vn/khanh-linh-play-ku.html,Pleiku,Vietnam,,1.6 km from downtown,,,2526000.0,,,VND,True,,8.1,Very Good,15,{},,,available,,[],,,[],,[],{},"[""no_prepayment"", ""free_breakfast""]","[""Breakfast included"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/81016427.webp?k=31e3534beea777ca8ed8f9f8cc2d5d2490f9398a75ff9dd89d228506077d5bc9&o=""]"
2026-04-18,2026-04-18T04:22:29.320798,homestay-ho-dong,Homestay Hơ Đơng,https://www.booking.com/hotel/vn/homestay-ho-dong.html,Pleiku,Vietnam,,5.2 km from downtown,,,1100000.0,,,VND,True,,8.6,Excellent,22,{},,,available,,[],,,[],,[],{},"[""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/628699956.webp?k=dab731f91540a0ec92d742e157f5d24335df28c37c1d4636682a5993d0272921&o=""]"
2026-04-18,2026-04-18T04:22:29.442500,moc-an-nhien-farmstay,Mộc An Nhiên Farmstay,https://www.booking.com/hotel/vn/moc-an-nhien-farmstay.html,Pleiku,Vietnam,"Thôn Bình Giang, Xã Hneng, Huyện Đắk Đoa, Tỉnh Gia Lai, Pleiku, Vietnam",13.1 km from downtown,14.03981804705226,108.11100129482611,1759500.0,,,VND,True,,8.0,Very Good,35,"{""staff"": 9.2, ""facilities"": 7.8, ""cleanliness"": 8.3, ""comfort"": 7.5, ""value"": 8.0, ""location"": 8.1, ""wifi"": 7.5}",,,available,,[],,,[],"Comfortable Accommodations: Mộc An Nhiên Farmstay in Pleiku offers a spacious apartment with a sun terrace, garden, bar, and free WiFi. Guests enjoy private check-in and check-out, a 24-hour front desk, and concierge services.

Dining and Leisure: The property features a coffee shop, outdoor seating area, picnic spots, and karaoke. Additional amenities include a barbecue, fishing, and a lake view. Free on-site private parking is available.

Local Attractions: Pleiku Stadium is 12 mi away, and Pleiku Airport is 17 mi from the apartment. Guests can enjoy local specialties, warm dishes, fresh pastries, and fruits for breakfast.","[""Airport shuttle"", ""Non-smoking rooms"", ""Good free Wifi (17 Mbps)"", ""Free parking"", ""Room service"", ""Family rooms"", ""Bar"", ""Breakfast""]",{},"[""breakfast"", ""no_prepayment"", ""free_parking"", ""room_service"", ""family_rooms"", ""non-smoking_rooms"", ""good_free_wifi_(17_mbps)"", ""airport_shuttle"", ""bar"", ""free_breakfast""]","[""Breakfast included"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/467509305.webp?k=a24ffefa78a3cb320ce3fab50d962a179892063bdcd4bf6d4bda85485d73fef7&o=""]"
2026-04-18,2026-04-18T04:22:29.568280,minh-manh-2,Minh Manh Hotel 2,https://www.booking.com/hotel/vn/minh-manh-2.html,Pleiku,Vietnam,,4.2 km from downtown,,,700000.0,,,VND,True,,8.1,Very Good,95,{},,4,available,,[],,,[],,[],{},"[""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/296691068.webp?k=fb079724cbda10037c5fe6175601b0de86c86a3b228e51ec526df1c9ae662b8d&o=""]"
2026-04-18,2026-04-18T04:22:29.697206,hoai-thuong,Hoài Thương Hotel,https://www.booking.com/hotel/vn/hoai-thuong.html,Pleiku,Vietnam,,2.8 km from downtown,,,740000.0,,,VND,,,8.6,Excellent,50,{},,4,available,,[],,,[],,[],{},[],[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/188042810.webp?k=95743772bdccf5f637b5de3a7116b94dbb09a8662588f46299037e1eb77ab877&o=""]"
2026-04-18,2026-04-18T04:22:29.822270,khach-san-hoang-ngoc,Hoang Ngoc Hotel,https://www.booking.com/hotel/vn/khach-san-hoang-ngoc.html,Pleiku,Vietnam,,1.2 km from downtown,,,900000.0,,,VND,True,,7.7,Good,3,{},,4,available,,[],,,[],,[],{},[],[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/151587253.webp?k=35500a5ea74069c1c434d8c9e49420c68cc4af8ec9cd304cd4dfdc913a9afcc5&o=""]"
2026-04-18,2026-04-18T04:40:02.842888,khach-san-phu-vang,Phú Vang Hotel Pleiku,https://www.booking.com/hotel/vn/khach-san-phu-vang.html,Pleiku,Vietnam,,2.6 km from downtown,,,587840.0,,,VND,True,,7.5,Good,25,{},,,available,,[],,,[],,[],{},[],[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/809963382.webp?k=896011a465f3a05930c97c422aa5642aaacce8490468870b630f5653b82401c6&o=""]"
2026-04-18,2026-04-18T04:40:02.999982,moonlight-homestay-amp,MOONLIGHT Homestay & Hotel,https://www.booking.com/hotel/vn/moonlight-homestay-amp.html,Pleiku,Vietnam,,1.9 km from downtown,,,2860000.0,,,VND,True,,8.8,Excellent,29,{},,,available,,[],,,[],,[],{},"[""family_rooms""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/789345451.webp?k=c01bb6860e4f9d4d59e5a6c2afe00734dfdcf81bbdff6df38f1aedc2bf49822d&o=""]"
2026-04-19,2026-04-19T11:51:55.427570,kim-ngan-thanh-pho-chau-doc,Kim Ngân Motel,https://www.booking.com/hotel/vn/kim-ngan-thanh-pho-chau-doc.html,Chau Doc,Vietnam,"286 Tân Lộ Kiều Lương, Chau Doc, Vietnam",1.7 km from downtown,10.6969422,105.1016726,765000.0,,,VND,True,Includes taxes and fees,9.0,Wonderful,909,"{""staff"": 9.3, ""facilities"": 9.0, ""cleanliness"": 9.2, ""comfort"": 9.2, ""value"": 9.4, ""location"": 8.6, ""wifi"": 9.2}",,,available,,[],,,[],"Comfortable Accommodations: Kim Ngân Motel in Chau Doc offers clean and comfortable rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a balcony or terrace, ensuring a pleasant stay.

Convenient Facilities: Guests benefit from a 24-hour front desk, tour desk, and luggage storage. Free off-site private parking is available, and the property staff provide excellent service support.

Additional Amenities: Rooms feature baths, bidets, hairdryers, free toiletries, showers, slippers, TVs, soundproofing, electric kettles, and wardrobes. Highly rated for room cleanliness and excellent service.

Location and Accessibility: Located 67 mi from Rach Gia Airport, the guest house offers easy access to local attractions.","[""Free parking"", ""Free Wifi""]",{},"[""free_wifi"", ""no_prepayment"", ""free_cancellation"", ""free_parking""]","[""Free cancellation"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/461668551.webp?k=120ae78ad369deee0d17b3c28f274e8e79c014fb1ba5a7f2c12ab7fb9ecacc80&o=""]"
2026-04-19,2026-04-19T11:51:55.605084,paris-chau-doc,Paris Hotel Châu Đốc,https://www.booking.com/hotel/vn/paris-chau-doc.html,Chau Doc,Vietnam,"Góc Đường Trần Nguyên Hãn giao với Đường Số 2, Phường Châu Phú B, Tp Châu Đốc, AG, Chau Doc, Vietnam",1.1 km from downtown,10.706899931796,105.123997428836,1499070.0,,,VND,True,Includes taxes and fees,9.0,Wonderful,547,"{""staff"": 9.6, ""facilities"": 9.1, ""cleanliness"": 9.5, ""comfort"": 9.4, ""value"": 9.4, ""location"": 9.7, ""wifi"": 9.6}",,2,available,,[],,,[],"Comfortable Accommodations: Paris Hotel Châu Đốc in Châu Đốc offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a work desk, TV, and free WiFi, ensuring a pleasant stay.

Exceptional Facilities: Guests can relax on the terrace or enjoy a drink at the bar. The hotel features a lounge, indoor play area, and outdoor seating area. Additional facilities include a coffee shop, badminton equipment hire, and free on-site private parking.

Convenient Location: Located 66 mi from Can Tho International Airport, the hotel is located on a quiet street with mountain views. Nearby attractions include Châu Phú B and Châu Phú A.

Guest Satisfaction: Highly rated for its attentive staff, convenient location, and room cleanliness, Paris Hotel Châu Đốc provides excellent service and comfortable accommodations.","[""Free parking"", ""Free Wifi"", ""Non-smoking rooms"", ""Airport shuttle"", ""Room service"", ""Family rooms"", ""Tea/Coffee Maker in All Rooms"", ""Bar"", ""Breakfast"", ""Crib available on request""]",{},"[""tea/coffee_maker_in_all_rooms"", ""breakfast"", ""airport_shuttle"", ""free_wifi"", ""room_service"", ""family_rooms"", ""bar"", ""free_parking"", ""crib_available_on_request"", ""non-smoking_rooms""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/523886524.webp?k=0fbbb9e9aee7ecf1a39d6170b0497955fdc30a29e6c4ec87f63599528b92e858&o=""]"
2026-04-19,2026-04-19T11:51:55.735041,hostel-dang-loi,Hostel Đặng Lợi ホステルダンロイ,https://www.booking.com/hotel/vn/hostel-dang-loi.html,Chau Doc,Vietnam,"187 Nguyễn Tri Phương, Châu Đốc, An Giang, Chau Doc, Vietnam",1.1 km from downtown,10.698906720242558,105.12732109631293,720000.0,,,VND,True,Includes taxes and fees,8.8,Excellent,353,"{""staff"": 9.3, ""facilities"": 8.8, ""cleanliness"": 9.0, ""comfort"": 9.0, ""value"": 9.2, ""location"": 8.3, ""wifi"": 7.5}",,,available,,[],,,[],"Comfortable Accommodations: Hostel Đặng Lợi in Châu Đốc offers family rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a dining table, refrigerator, TV, and wardrobe.

Exceptional Facilities: Guests can enjoy a sun terrace, free bicycles, and free WiFi. Additional amenities include a lounge, elevator, 24-hour front desk, daily housekeeping, and a hairdresser/beautician.

Convenient Location: Located 65 mi from Can Tho International Airport, the hotel provides free on-site private parking. Nearby attractions include mountain views, city views, and quiet street views.

Guest Favorites: Guests highly rate the property for its bike/bicycle, attentive staff, and excellent service support.","[""Free parking"", ""Free Wifi"", ""Non-smoking rooms"", ""Room service"", ""Family rooms""]",{},"[""free_cancellation"", ""free_wifi"", ""room_service"", ""family_rooms"", ""free_parking"", ""no_prepayment"", ""non-smoking_rooms""]","[""Free cancellation"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/174340499.webp?k=4ac4d7c2c2c1a71e1f641de8a436110b59a495dcdbb57bb9f565f175bf9e5564&o=""]"
